Item Number	Item Name	Buy	Sell	Inventory	Asset Acct	Income Acct	Expense/COS Acct	Item Picture	Description	Use Desc. On Sale	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Primary Vendor	Vendor Item Number	Tax When Bought	Buy Unit Measure	# Items/Buy Unit	Reorder Quantity	Minimum Level	Selling Price	Sell Unit Measure	Tax When Sold	# Items/Sell Unit	Quantity Break 1	Quantity Break 2	Quantity Break 3	Quantity Break 4	Quantity Break 5	Price Level A, Qty Break 1	Price Level B, Qty Break 1	Price Level C, Qty Break 1	Price Level D, Qty Break 1	Price Level E, Qty Break 1	Price Level F, Qty Break 1	Price Level A, Qty Break 2	Price Level B, Qty Break 2	Price Level C, Qty Break 2	Price Level D, Qty Break 2	Price Level E, Qty Break 2	Price Level F, Qty Break 2	Price Level A, Qty Break 3	Price Level B, Qty Break 3	Price Level C, Qty Break 3	Price Level D, Qty Break 3	Price Level E, Qty Break 3	Price Level F, Qty Break 3	Price Level A, Qty Break 4	Price Level B, Qty Break 4	Price Level C, Qty Break 4	Price Level D, Qty Break 4	Price Level E, Qty Break 4	Price Level F, Qty Break 4	Price Level A, Qty Break 5	Price Level B, Qty Break 5	Price Level C, Qty Break 5	Price Level D, Qty Break 5	Price Level E, Qty Break 5	Price Level F, Qty Break 5	Inactive Item	Standard Cost	Default Ship/Sell Location	Default Recvd/Auto Location	Brand	Weight	Unit of Weight	Web Description	Sold in Web Store	Web Store Price	Item Record ID	Track Serial Number	Warranty Applies when Sold	Warranty Period	Unit of Warranty Period	Kit Item
SWP Gloves EZ-Fit Black Inv-007	Setwear Gloves EZ-Fit Black, Extra Small (Special Order)	B	S	I	15105	45295	55295							854685050078			SetWear Products, Inc.	SW-05-007		Each	1	0	0	$18.95	Each	T	1	0	0	0	0	0	18.95	14.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$11.37			Setwear	1	Pound	<p>This is your #1 choice for value, fit, and comfort. Whether at work or home, this is the perfect all around multipurpose work glove with an incredible fit and easy entry while maintaining great dexterity.</p> <p><em>Extra Small, Small, and Extra Extra Large are Special Order.</em></p>	Y	14.49	7985	N	N	0	days	
SWP Gloves EZ-Fit Black Inv-008	Setwear Gloves EZ-Fit Black, Small (Special Order)	B	S	I	15105	45295	55295							854685050085			SetWear Products, Inc.	SW-05-008		Each	1	0	0	$18.95	Each	T	1	0	0	0	0	0	18.95	14.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$11.37			Setwear	1	Pound	<p>This is your #1 choice for value, fit, and comfort. Whether at work or home, this is the perfect all around multipurpose work glove with an incredible fit and easy entry while maintaining great dexterity.</p> <p><em>Extra Small, Small, and Extra Extra Large are Special Order.</em></p>	Y	14.49	7986	N	N	0	days	
SWP Gloves EZ-Fit Black Inv-009	Setwear Gloves EZ-Fit Black, Medium	B	S	I	15105	45295	55295							854685050092			SetWear Products, Inc.	SW-05-009		Each	1	4	2	$18.95	Each	T	1	0	0	0	0	0	18.95	14.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$11.37			Setwear	2	Pound	<p>This is your #1 choice for value, fit, and comfort. Whether at work or home, this is the perfect all around multipurpose work glove with an incredible fit and easy entry while maintaining great dexterity.</p> <p><em>Extra Small, Small, and Extra Extra Large are Special Order.</em></p>	Y	14.49	7987	N	N	0	days	
SWP Gloves EZ-Fit Black Inv-010	Setwear Gloves EZ-Fit Black, Large	B	S	I	15105	45295	55295							854685050108			SetWear Products, Inc.	SW-05-010		Each	1	4	2	$18.95	Each	T	1	0	0	0	0	0	18.95	14.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$11.37			Setwear	2	Pound	<p>This is your #1 choice for value, fit, and comfort. Whether at work or home, this is the perfect all around multipurpose work glove with an incredible fit and easy entry while maintaining great dexterity.</p> <p><em>Extra Small, Small, and Extra Extra Large are Special Order.</em></p>	Y	14.49	7988	N	N	0	days	
SWP Gloves EZ-Fit Black Inv-011	Setwear Gloves EZ-Fit Black, Extra Large	B	S	I	15105	45295	55295							854685050115			SetWear Products, Inc.	SW-05-011		Each	1	4	2	$18.95	Each	T	1	0	0	0	0	0	18.95	14.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$11.37			Setwear	2	Pound	<p>This is your #1 choice for value, fit, and comfort. Whether at work or home, this is the perfect all around multipurpose work glove with an incredible fit and easy entry while maintaining great dexterity.</p> <p><em>Extra Small, Small, and Extra Extra Large are Special Order.</em></p>	Y	14.49	7989	N	N	0	days	
SWP Gloves EZ-Fit Black Inv-012	Setwear Gloves EZ-Fit Black, Extra Extra Large (Special Order)	B	S	I	15105	45295	55295							854685050122			SetWear Products, Inc.	SW-05-012		Each	1	0	0	$18.95	Each	T	1	0	0	0	0	0	18.95	14.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$11.37			Setwear	1	Pound	<p>This is your #1 choice for value, fit, and comfort. Whether at work or home, this is the perfect all around multipurpose work glove with an incredible fit and easy entry while maintaining great dexterity.</p> <p><em>Extra Small, Small, and Extra Extra Large are Special Order.</em></p>	Y	14.49	7990	N	N	0	days	
SWP Gloves Fingerless Inv	Setwear Gloves Leather Fingerless	B	S	I	15105	45295	55295	5c41bbfc6fc82df497ee765a99528cc8.jpg									SetWear Products, Inc.	SWF-05-		Each	1	4	2	$27.95	Each	T	1	0	0	0	0	0	27.95	21.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.77			Setwear	2	Pound	<meta charset="utf-8"> <p><span>Genuine leather, extra padding in the palm.  Extra wide velcro cuff.  Great for rigging, stagehands, conventions, audio/video and more.</span></p> <p><em>Special Order: Extra Extra Small, Extra Small, Extra Large</em></p>	Y	21.99	8023	N	N	0	days	
SWP Gloves Fingerless Inv-007x	Setwear Gloves Leather Fingerless, Extra Small (Special Order)	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWF-05-		Each	1	0	0	$27.95	Each	T	1	0	0	0	0	0	27.95	21.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.77			Setwear	2	Pound	<meta charset="utf-8"> <p><span>Genuine leather, extra padding in the palm.  Extra wide velcro cuff.  Great for rigging, stagehands, conventions, audio/video and more.</span></p> <p><em>Special Order: Extra Extra Small, Extra Small, Extra Large</em></p>	N	21.99	9186	N	N	0	days	
SWP Gloves Fingerless Inv-008	Setwear Gloves Leather Fingerless, Small	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWF-05-008		Each	1	4	2	$27.95	Each	T	1	0	0	0	0	0	27.95	21.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.77			Setwear	2	Pound	<meta charset="utf-8"> <p><span>Genuine leather, extra padding in the palm.  Extra wide velcro cuff.  Great for rigging, stagehands, conventions, audio/video and more.</span></p> <p><em>Special Order: Extra Extra Small, Extra Small, Extra Large</em></p>	Y	21.99	8026	N	N	0	days	
SWP Gloves Fingerless Inv-009	Setwear Gloves Leather Fingerless, Medium	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWF-05-009		Each	1	4	2	$27.95	Each	T	1	0	0	0	0	0	27.95	21.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.77			Setwear	2	Pound	<meta charset="utf-8"> <p><span>Genuine leather, extra padding in the palm.  Extra wide velcro cuff.  Great for rigging, stagehands, conventions, audio/video and more.</span></p> <p><em>Special Order: Extra Extra Small, Extra Small, Extra Large</em></p>	Y	21.99	8027	N	N	0	days	
SWP Gloves Fingerless Inv-010	Setwear Gloves Leather Fingerless, Large	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWF-05-010		Each	1	4	2	$27.95	Each	T	1	0	0	0	0	0	27.95	21.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.77			Setwear	2	Pound	<meta charset="utf-8"> <p><span>Genuine leather, extra padding in the palm.  Extra wide velcro cuff.  Great for rigging, stagehands, conventions, audio/video and more.</span></p> <p><em>Special Order: Extra Extra Small, Extra Small, Extra Large</em></p>	Y	21.99	8028	N	N	0	days	
SWP Gloves Fingerless Inv-011	Setwear Gloves Leather Fingerless, Extra Large	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWF-05-011		Each	1	4	2	$27.95	Each	T	1	0	0	0	0	0	27.95	21.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.77			Setwear	2	Pound	<meta charset="utf-8"> <p><span>Genuine leather, extra padding in the palm.  Extra wide velcro cuff.  Great for rigging, stagehands, conventions, audio/video and more.</span></p> <p><em>Special Order: Extra Extra Small, Extra Small, Extra Large</em></p>	Y	21.99	8029	N	N	0	days	
SWP Gloves Fingerless Inv-012x	Setwear Gloves Leather Fingerle, Extra Extra Large SPECIAL ORD	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWF-05-		Each	1	0	0	$27.95	Each	T	1	0	0	0	0	0	27.95	21.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.77			Setwear	2	Pound	<meta charset="utf-8"> <p><span>Genuine leather, extra padding in the palm.  Extra wide velcro cuff.  Great for rigging, stagehands, conventions, audio/video and more.</span></p> <p><em>Special Order: Extra Extra Small, Extra Small, Extra Large</em></p>	N	21.99	9187	N	N	0	days	
SWP Gloves Hot Hands Inv	Setwear Gloves Hot Hands	B	S	I	15105	45295	55295	00ebf142d6250de76a35f89a0e78057c.jpg									SetWear Products, Inc.	SHH-05-		Each	1	4	2	$54.95	Each	T	1	0	0	0	0	0	54.95	42.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.97			Setwear	0	Pound	This top quality heat resistant leather glove works excellent for professionals who work with hot materials while providing a secure grip and superior hand protection. For lighting, rigging, rappelling, rescue, cold weather and more. Contact heat performance Level 2 250*C/480*	Y	42.99	8015	N	N	0	days	
SWP Gloves Hot Hands Inv-008	Setwear Gloves Hot Hands, Small	B	S	I	15105	45295	55295										SetWear Products, Inc.	SHH-05-		Each	1	4	2	$54.95	Each	T	1	0	0	0	0	0	54.95	42.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.97			Setwear	0	Pound	This top quality heat resistant leather glove works excellent for professionals who work with hot materials while providing a secure grip and superior hand protection. For lighting, rigging, rappelling, rescue, cold weather and more. Contact heat performance Level 2 250*C/480*	Y	42.99	8018	N	N	0	days	
SWP Gloves Hot Hands Inv-009	Setwear Gloves Hot Hands, Medium	B	S	I	15105	45295	55295										SetWear Products, Inc.	SHH-05-		Each	1	4	2	$54.95	Each	T	1	0	0	0	0	0	54.95	42.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.97			Setwear	0	Pound	This top quality heat resistant leather glove works excellent for professionals who work with hot materials while providing a secure grip and superior hand protection. For lighting, rigging, rappelling, rescue, cold weather and more. Contact heat performance Level 2 250*C/480*	Y	42.99	8019	N	N	0	days	
SWP Gloves Hot Hands Inv-010	Setwear Gloves Hot Hands, Large	B	S	I	15105	45295	55295										SetWear Products, Inc.	SHH-05-		Each	1	4	2	$54.95	Each	T	1	0	0	0	0	0	54.95	42.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.97			Setwear	0.5	Pound	This top quality heat resistant leather glove works excellent for professionals who work with hot materials while providing a secure grip and superior hand protection. For lighting, rigging, rappelling, rescue, cold weather and more. Contact heat performance Level 2 250*C/480*	Y	42.99	8020	N	N	0	days	
SWP Gloves Hot Hands Inv-011	Setwear Gloves Hot Hands, Extra Large	B	S	I	15105	45295	55295										SetWear Products, Inc.	SHH-05-		Each	1	4	2	$54.95	Each	T	1	0	0	0	0	0	54.95	42.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.97			Setwear	0	Pound	This top quality heat resistant leather glove works excellent for professionals who work with hot materials while providing a secure grip and superior hand protection. For lighting, rigging, rappelling, rescue, cold weather and more. Contact heat performance Level 2 250*C/480*	Y	42.99	8021	N	N	0	days	
SWP Gloves Pro-Leather Black Inv	Setwear Gloves Pro-Leather Black	B	S	I	15105	45295	55295	f8b46cc2f0f5f51cdcd965c176770a5b.jpg									SetWear Products, Inc.	SWP-05-		Each	1	4	2	$43.95	Each	T	1	0	0	0	0	0	43.95	34.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound	Professional grade performance leather work glove that can handle the toughest of jobs. Our leather gloves protect as well as they perform and are great for grip, rigging, staging, set construction and much more.	Y	34.49	7999	N	N	0	days	
SWP Gloves Pro-Leather Black Inv-007x	Setwear Gloves Pro-Leather Black, Extra Small (Special Order)	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWP-05-		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	34.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	1	Pound	Professional grade performance leather work glove that can handle the toughest of jobs. Our leather gloves protect as well as they perform and are great for grip, rigging, staging, set construction and much more.	N	34.49	9188	N	N	0	days	
SWP Gloves Pro-Leather Black Inv-008x	Setwear Gloves Pro-Leather Black, Small (Special Order)	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWP-05-		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	34.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	1	Pound	Professional grade performance leather work glove that can handle the toughest of jobs. Our leather gloves protect as well as they perform and are great for grip, rigging, staging, set construction and much more.	N	34.49	9189	N	N	0	days	
SWP Gloves Pro-Leather Black Inv-009	Setwear Gloves Pro-Leather Black, Medium	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWP-05-		Each	1	4	2	$43.95	Each	T	1	0	0	0	0	0	43.95	34.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	1	Pound	Professional grade performance leather work glove that can handle the toughest of jobs. Our leather gloves protect as well as they perform and are great for grip, rigging, staging, set construction and much more.	Y	34.49	8003	N	N	0	days	
SWP Gloves Pro-Leather Black Inv-010	Setwear Gloves Pro-Leather Black, Large	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWP-05-		Each	1	4	2	$43.95	Each	T	1	0	0	0	0	0	43.95	34.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	1	Pound	Professional grade performance leather work glove that can handle the toughest of jobs. Our leather gloves protect as well as they perform and are great for grip, rigging, staging, set construction and much more.	Y	34.49	8004	N	N	0	days	
SWP Gloves Pro-Leather Black Inv-011	Setwear Gloves Pro-Leather Black, Extra Large	B	S	I	15105	45295	55295										SetWear Products, Inc.	SWP-05-011		Each	1	4	2	$43.95	Each	T	1	0	0	0	0	0	43.95	34.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	1	Pound	Professional grade performance leather work glove that can handle the toughest of jobs. Our leather gloves protect as well as they perform and are great for grip, rigging, staging, set construction and much more.	Y	34.49	8005	N	N	0	days	
SWP Gloves Pro-Leather Black Inv-012	Setwear Gloves Pro-Leather Black, Extra Extra Large (SPCL)	B	S	I	15105	45295	55295		Setwear Gloves Pro-Leather Black, Extra Extra Large (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-05-012		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	34.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	1	Pound	Professional grade performance leather work glove that can handle the toughest of jobs. Our leather gloves protect as well as they perform and are great for grip, rigging, staging, set construction and much more.	Y	34.49	8006	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv	Setwear Gloves Pro-Leather Tan	B	S	I	15105	45199	55199			X							SetWear Products, Inc.	SWP-09-		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8007	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv-006	Setwear Gloves Pro-Leather Tan, Extra Extra Small (SPCL)	B	S	I	15105	45199	55199		Setwear Gloves Pro-Leather Tan, Extra Extra Small (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-09-006		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8008	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv-007	Setwear Gloves Pro-Leather Tan, Extra Small (SPCL)	B	S	I	15105	45199	55199		Setwear Gloves Pro-Leather Tan, Extra Small (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-09-007		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8009	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv-008	Setwear Gloves Pro-Leather Tan, Small (SPCL)	B	S	I	15105	45199	55199		Setwear Gloves Pro-Leather Tan, Small (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-09-008		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8010	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv-009	Setwear Gloves Pro-Leather Tan, Medium (SPCL)	B	S	I	15105	45199	55199		Setwear Gloves Pro-Leather Tan, Medium (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-09-009		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8011	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv-010	Setwear Gloves Pro-Leather Tan, Large (SPCL)	B	S	I	15105	45199	55199		Setwear Gloves Pro-Leather Tan, Large (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-09-010		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8012	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv-011	Setwear Gloves Pro-Leather Tan, Extra Large (SPCL)	B	S	I	15105	45199	55199		Setwear Gloves Pro-Leather Tan, Extra Large (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-09-011		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8013	N	N	0	days	
SWP Gloves Pro-Leather Tan Inv-012	Setwear Gloves Pro-Leather Tan, Extra Extra Large (SPCL)	B	S	I	15105	45199	55199		Setwear Gloves Pro-Leather Tan, Extra Extra Large (SPECIAL ORDER)	X							SetWear Products, Inc.	SWP-09-012		Each	1	0	0	$43.95	Each	T	1	0	0	0	0	0	43.95	43.95	43.95	43.95	43.95	43.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$26.37			Setwear	0	Pound		N	43.95	8014	N	N	0	days	
TC MC-011	24 Quart Mik Case	B	S			45399	61105										TC industries (X)	MC-011		Each	1	1		$12.80	Each	T	1	0	0	0	0	0	12.8	12.8	12.8	12.8	12.8	12.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	12.80	4156	N	N	0	days	
TC MC-535	16 Quart Milk Case, Black	B	S			45399	61105										TC industries (X)	MC-535		Each	1	1		$8.45	Each	T	1	0	0	0	0	0	8.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$6.45				0	Pound		N	8.45	4157	N	N	0	days	
Thoma 1/4 Phone	1/4 Phone Turntable Cable	B	S			45399	61105		1/4 Phone Male to 1/4 Phone Male , 5' cable for Thoma controler to Turntable.	X							THOMA Film- und Videotechnik GmbH & Co. KG			Each	1	0		$10.50	Each	T	1	0	0	0	0	0	10.5	1,333.1	1,333.1	1,333.1	1,333.1	1,333.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	10.50	2273	N	N	0	days	
Thoma Platter, 12"	Thoma 12" Platter	B	S			45399	61105		Custom Fabricated 12" Round Platter for use with the Thoma TD-3 Turntable	X							THOMA Film- und Videotechnik GmbH & Co. KG			Each	1	0		$25.00	Each	T	1	0	0	0	0	0	25	10.5	10.5	10.5	10.5	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	25.00	2274	N	N	0	days	
Thoma Platter, 24"	Thoma 24" Turntable Platter	B	S			45399	61105										THOMA Film- und Videotechnik GmbH & Co. KG			Each	1	0		$60.00	Each	T	1	0	0	0	0	0	60	25	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	60.00	2683	N	N	0	days	
Thoma Prt 1/4 Jack	1/4 Phone Jack, Turntable	B	S			45399	61105		1/4 Phone Jack, Turntable								THOMA Film- und Videotechnik GmbH & Co. KG	Phone Jack		Each	1	0		$10.50	Each	T	1	0	0	0	0	0	10.5	10.5	10.5	10.5	10.5	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	10.50	3673	N	N	0	days	
THOMA TD30-E-000	THOMA TD3 Rotating Plate	B	S			45399	61105										THOMA Film- und Videotechnik GmbH & Co. KG	TD30-E-000		Each	1	0		$1,333.10	Each	T	1	0	0	0	0	0	1,333.1	1,899	1,899	1,899	1,899	1,899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	1,333.10	1580	N	N	0	days	
THOMA TD30-E-010	THOMA TD3 Control Electronic	B	S			45399	61105										THOMA Film- und Videotechnik GmbH & Co. KG	TD30-E-010		Each	1	0		$417.69	Each	T	1	0	0	0	0	0	417.69	1,899	1,899	1,899	1,899	1,899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	417.69	1581	N	N	0	days	
Thoma TDB Pts.Misc.	Misc. Parts for TDB	B	S			45399	61105													EA	1	1		$0.00	EA	T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound		N	0.00	404	N	N	0	days	
Truss 12X12 Base	12" Square Truss Base, Steel 24X24	B					61105										Generico EP	BASE-24		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$199.95				0	Pound		N	0.00	8085	N	N	0	days	
Truss 12X12 Wheels	12" Square Truss, Wheel Set, 36"	B					61105										Generico EP	TDOLLY-36		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$179.00				0	Pound		N	0.00	8086	N	N	0	days	
Truss 12X12X10	12" Square Box Truss, 10' Long	B					61105										Generico EP	TRUSS-12X-10		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$395.00				0	Pound		N	0.00	8081	N	N	0	days	
Truss 12X12X2	12" Square Box Truss, 2' Long	B					61105										Generico EP	Truss-12X2		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$260.00				0	Pound		N	0.00	8075	N	N	0	days	
Truss 12X12X3	12" Square Box Truss, 3' Long	B					61105										Generico EP	Truss-12X-3		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$280.00				0	Pound		N	0.00	8076	N	N	0	days	
Truss 12X12X4	12" Square Truss, 4' Long	B					61105										Generico EP	Truss-12X4		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$300.00				0	Pound		N	0.00	8077	N	N	0	days	
Truss 12X12X5	12" Square Box Truss, 5' Long	B					61105										Generico EP	TRUSS-12X5		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$310.00				0	Pound		N	0.00	8078	N	N	0	days	
Truss 12X12X6	12" Square Box Truss, 6' Long	B					61105										Generico EP	TRUSS-12X-6		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$340.00				0	Pound		N	0.00	8079	N	N	0	days	
Truss 12X12X8	12" Square Box Truss, 8' Long	B					61105										Generico EP	TRUSS-12X-8		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$370.00				0	Pound		N	0.00	8080	N	N	0	days	
Truss Corner Block 12X 5Way	12" Square Truss, 5 Way Corner Block	B					61105										Generico EP	TRUSS-12X-CB5		Each	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$350.00				0	Pound		N	0.00	8083	N	N	0	days	
